Price,Area,Elevator,Year,Rooms,Floor,Region,Name
529695.0,35.55,0,2026,2,6 piętro,Czechów Południowy,Mieszkanie Blisko Um I Centrum
567420.0,40.53,0,2026,2,parter,Czechów Południowy,Mieszkanie Blisko Um I Centrum
757960.0,54.14,0,2026,3,parter,Czechów Południowy,Mieszkanie Blisko Um I Centrum
1511136.0,95.04,0,2026,5,8 piętro,Czechów Południowy,Mieszkanie Blisko Um I Centrum
943254.0,67.86,0,2026,4,parter,Czechów Południowy,Mieszkanie Blisko Um I Centrum
649999.0,82.2,0,1994,4,4 piętro,Ponikwoda,"Bazylianówka, 4 Pokoje, Do Odnowienia"
693280.0,49.52,0,2026,4,parter,Czechów Południowy,Mieszkanie W Stanie Deweloperskim- 4Q 2026
437000.0,28.7,0,2026,1,5 piętro,Czechów Południowy,Super Inwestycja- Idealna Pod Booking
789000.0,77.9,0,2025,4,1 piętro,Sławin,Na Sprzedaż Segment Al. Warszawska- Nowy
480344.0,49.52,0,2026,3,6 piętro,Czechów Południowy,Mieszkanie W Stanie Deweloperskim- 4Q 2026
1019850.0,67.99,0,2026,4,6 piętro,Czechów Południowy,Mieszkanie Blisko Um I Centrum
485000.0,59.4,0,,3,2 piętro,Kalinowszczyzna,Rozkładowe mieszkanie z widokiem na Park
407280.0,33.94,1,2025,2,1 piętro,Stare Miasto,Słoneczny Apartament W Samym Sercu Lublina !
502680.0,41.89,1,2026,2,1 piętro,Ponikwoda,Mieszkanie  Z Systemem Smarthome Blisko Um
473031.2,40.08,1,2026,2,2 piętro,Ponikwoda,Nowe Kompaktowe 2P 40M2 Al Spółdzielczości Pracy
548350.4,49.62,1,2026,3,2 piętro,Ponikwoda,Nowe 3 Pokoje Z Garderobą Al Spółdzielczości Pracy
519000.0,65.5,0,1965,3,4 piętro,Rury,Mieszkanie Z Baloknem
713685.6,71.44,1,2025,4,1 piętro,Sławin,Idealne dla Twojej rodzinny - 4 pokoje z balkonem
635693.44,60.63,1,2026,3,parter,Czechów Południowy,Rozsądne mieszkanie z ogródkiem - 3 Pokoje
465925.0,41.15,1,2025,2,3 piętro,Ponikwoda,Nowe mieszkanie 2-pok Nowy Standard
639500.0,63.95,1,2025,3,3 piętro,Konstantynów,Nowe dwustronne mieszkanie dla rodziny
610000.0,68.59,1,1978,3,1 piętro,Wrotków,Trzypokojowe mieszkanie na Wrotkowie
760000.0,84.5,0,1988,5,3 piętro,Czechów Północny,"Pięć pokoi, Niski blok, Czechów"
495000.0,54.0,0,1970,3,1 piętro,Wieniawa,3 Pokoje Pierwsze Piętro Wieniawa
498000.0,44.4,0,1999,2,1 piętro,Czuby Południowe,"Atrakcyjne, wyremontowane - Czuby, widok na las."
751190.0,68.29,1,2023,3,2 piętro,Czuby Północne,Nowe 3 Pokojowe Mieszkanie Z Balkonem Na Czubach
683100.0,50.6,1,2022,2,parter,Konstantynów,Wysoki Standard Miejsce Postojowe Bez Pcc!!!
429000.0,57.0,0,1960,3,4 piętro,Rury,"Lsm 3 Pokoje Rozkładowe, Balkon"
520000.0,47.9,0,1975,2,parter,Rury,2 pokoje typu studio - widok na wąwóz Czuby Rury
544000.0,40.38,1,2019,2,2 piętro,Węglin Południowy,2 pokoje bez żadnych nakładów finansowych!
629000.0,66.68,0,,3,3 piętro,Sławin,Chcesz Kupić 3pok.  Mieszkanie w Lublinie? Oto Two
587000.0,57.0,1,1980,3,10 piętro,Czechów Południowy,"Czechów, 3 pokoje z widokiem na panoramę miasta"
1099000.0,82.0,0,2009,3,1 piętro,Czuby Północne,apartament na Dziewanny w super cenie
370000.0,32.8,0,1961,2,4 piętro,Tatary,Dwupokojowe mieszkanie Łęczyńska dostępne od zaraz
420936.0,25.35,1,,1,3 piętro,Wieniawa,Saski Point | wykończony lokal mieszkalny | 39
548750.0,54.93,0,,3,1 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 3-pok. | B1_27
406493.0,40.69,0,,2,1 piętro,Wrotków,Diamentowe Tarasy | przytulne mieszkanie C/M42
497000.0,66.3,0,1988,3,3 piętro,Czuby Północne,"3 pokoje, Czuby, ul.Hetmańska"
410000.0,46.0,0,,2,2 piętro,Kalinowszczyzna,Mieszkanie do wejścia przy Okrzei 46 M
720000.0,58.38,1,2023,2,parter,Sławin,Jasne wyposażone mieszkanie z ogródkiem Slawinek
499375.0,39.95,0,2026,2,parter,Sławin,"Apartamenty Poligonowa Etap 5, M12"
643200.0,67.0,0,1980,3,3 piętro,Stare Miasto,"Mieszkanie na sprzedaż, 67m2"
539000.0,56.7,0,1998,2,1 piętro,Czuby Południowe,Wyjątkowa nieruchomość z widokiem na stary gaj
668000.0,70.8,0,,4,4 piętro,Czuby Południowe,"Mieszkanie 70,8 m. os. Poręba, ul. Bursztynowa"
485000.0,62.0,0,1975,4,1 piętro,Kośminek,Czteropokojowe mieszkanie do własnej aranżacji
818288.0,41.12,1,2024,2,2 piętro,Śródmieście,Apartament Wieniawska Standard Premium Parking
494884.0,39.91,1,2025,2,3 piętro,Konstantynów,Wojciechowska Square | mieszkanie 80
572032.0,52.48,1,2025,3,6 piętro,Konstantynów,Wojciechowska Square | mieszkanie 44
335000.0,32.04,1,1972,2,8 piętro,Dziesiąta,Dwupokojowe mieszkanie o pow. 32 m2/ul. Herberta
499000.0,49.9,1,2026,2,1 piętro,Wrotków,Active City etap V  | mieszkanie 2-pok. | A3_1_07
779000.0,91.15,0,2025,5,1 piętro,Dziesiąta,91 Mkw Z Ogródkiem I Loggią - Siepińskiego 28
699000.0,59.5,0,1962,3,1 piętro,Śródmieście,"Mieszkanie, 59,50 m², Lublin"
599000.0,53.0,1,2015,2,,Czechów Południowy,"2 oddzielne pokoje, tuż przy Um"
642960.0,67.68,1,2024,3,parter,Ponikwoda,Osiedle Daliowa II - 4P+AK
476431.0,49.68,0,,3,1 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 3-pok. | B2_54
400399.0,40.08,0,,2,1 piętro,Wrotków,Diamentowe Tarasy | przestronne mieszkanie C/M41
572000.0,37.84,1,2024,2,2 piętro,Węglin Południowy,"2 pokoje do wejścia, bez PCC!!"
389000.0,31.0,0,1968,2,parter,Dziesiąta,2 pokoje po generalnym remoncie!!
549000.0,49.0,0,2012,2,parter,Sławin,"2 pokoje, os. Botanik, Sławin"
580000.0,56.0,1,,3,1 piętro,Wrotków,Wrotków 3 pokojowe nowe budownictwo
574420.0,52.22,1,2026,3,parter,Sławin,"52,22 M2 - Zielone Tarasy Botanik ** Przedsprzedaż"
490000.0,46.44,0,1954,2,3 piętro,Śródmieście,2 pokoje koło Politechniki Lubelskiej
529000.0,47.36,1,1970,3,1 piętro,Kalinowszczyzna,"***Lwowska, 3 pok., 1,50km od Medycznego***"
375000.0,44.2,1,1980,3,1 piętro,Wieniawa,Wieniawa - Popiełuszki 35 Idealne pod wynajem !
529000.0,48.0,1,1978,3,1 piętro,Kalinowszczyzna,3 Pok. 48 m2 Kalinowszczyzna Rezerwacja
701370.0,65.61,0,,4,3 piętro,Węglin Południowy,Jemiołuszki Park| mieszkanie 4-pok. | M43
620000.0,64.0,0,1995,3,4 piętro,Stare Miasto,Mega lokalizacja Ul. Obywatelska 3 pokoje
566004.0,57.23,0,,3,1 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 3-pok. | B2_10
402896.0,40.33,0,,2,1 piętro,Wrotków,Diamentowe Tarasy | nowoczesne mieszkanie C/M39
470080.0,41.6,1,2025,2,3 piętro,Czechów Południowy,Bez Prowizji Czechów ! 100 Mieszkań ! Okazja
728500.0,77.5,1,2025,4,1 piętro,Czechów Północny,Idealne mieszkanie 4 Pokoje ! 2 balkony ! Okazja
506480.0,48.7,1,2025,2,parter,Czechów Południowy,Bez Prowizji Czechów ! 100 Mieszkań ! Okazja
472500.0,45.0,1,2025,2,parter,Czechów Południowy,Bez Prowizji Czechów ! 100 Mieszkań ! Okazja
660000.0,60.26,1,2013,3,parter,Węglin Południowy,Przestronne mieszkanie w nowoczesnej dzielnicy
592200.0,63.0,0,1993,3,parter,Felin,"Mieszkanie 63 m2, Lublin Felin, 3 pokoje"
629000.0,59.88,0,2013,3,3 piętro,Wrotków,Słoneczne wyposażone 3 pokoje - Zalew Zemborzycki
445000.0,45.8,1,1969,3,,Rury,Dwu pokojowe mieszkanie z możliwością trzeciego po
539000.0,62.1,1,1979,3,6 piętro,Czechów Północny,Mieszkanie idealne dla rodziny z dziećmi
375000.0,30.0,1,2024,2,parter,Wrotków,Przytulne mieszkanie na nowoczesnym osiedlu
389150.0,36.2,0,2026,2,3 piętro,Wrotków,Active City | mieszkanie 2-pok. | B3_3_19
495553.0,35.78,1,2026,2,1 piętro,Ponikwoda,"Nowe Mieszkania, Aleja Spółdzielczości Pracy"
945000.0,62.0,1,2018,3,5 piętro,Rury,"Apartamentowiec, 3 pokoje, do wejścia"
675000.0,69.15,1,2024,3,1 piętro,Czechów Północny,Mieszkania Na 2024 Rok
350000.0,31.72,0,1962,1,2 piętro,Bronowice,Kawalerka w swietnej lokalizacji.
440580.0,41.96,1,2025,2,1 piętro,Ponikwoda,Jedno Z Ostatnich Mieszkań O Pow. Do 40 Mkw.
520000.0,43.09,1,2025,2,3 piętro,Czechów Północny,Mieszkania Na 2024 Rok
581305.0,61.19,1,2023,3,3 piętro,Dziesiąta,Rabat 15 Tyś. Złotych Na Mieszkanie Z Miejscem
499000.0,42.43,0,2026,2,parter,Ponikwoda,Mieszkanie Przy Alei Spółdzielczości Pracy
407433.0,33.7,0,,1,3 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 1-pok. | B1_71
392806.0,39.32,0,,2,1 piętro,Wrotków,Diamentowe Tarasy | komfortowe mieszkanie D/M14
552073.0,48.47,0,,3,parter,Węglin Południowy,Jemiołuszki Park| mieszkanie 3-pok. | M26
725000.0,65.0,1,2007,3,1 piętro,Sławin,65m2 Sławin. Dwa miejsca postojowe w cenie!
600000.0,68.59,1,1978,3,1 piętro,Wrotków,Przestronne Mieszkanie Idealne Dla Rodzin 3-Pokoje
690000.0,64.0,0,2011,3,3 piętro,Węglin Południowy,"Trzy oddzielne pokoje, duży balkon"
650000.0,70.0,0,1990,4,parter,Kalinowszczyzna,Przestronne mieszkanie blisko starego miasta
805212.5,87.05,1,2023,3,parter,Czuby Północne,Czuby-stan deweloperski-3 pokoje(możliwe nawet4-5)
379000.0,48.9,0,1960,2,4 piętro,Rury,"Lsm, 49m2, mieszkanie do remontu na sprzedaż"
601680.0,65.4,0,2022,3,parter,Czechów Północny,Lublin Osiedle Koncertowa/3 pokoje/Czechów
920000.0,68.59,0,1900,4,parter,Kośminek,"***4 kawalerki, gotowa inwestycja, wynajęte!***"
465000.0,54.25,0,1980,3,4 piętro,Rury,"Przestronne, przytulne, mieszkanie 3-pokojowe, ul."
920000.0,68.59,0,1920,4,parter,Kośminek,Inwestycja Mikro Kawalerki
621810.0,59.22,1,2026,3,6 piętro,Czechów Północny,Perspektywa Czechów ul. Wojtasa/59 m2 - 3-pokoje
439000.0,48.3,1,,3,8 piętro,Czechów Południowy,"Mieszkanie, 48,30 m², Lublin"
650000.0,69.0,1,1978,3,1 piętro,Wrotków,"Słoneczne trzypokojowe mieszkanie, Wrotków"
774000.0,56.89,1,2024,3,2 piętro,Węglin Południowy,Węglin/Trzy pokoje/Brak PCC
708718.0,65.02,1,,3,1 piętro,Śródmieście,Apartamenty ! Uniwersytet Medyczny ! Centrum
431200.0,39.2,1,2025,2,3 piętro,Czechów Południowy,Bez Prowizji Czechów ! 100 Mieszkań ! Okazja 25Rok
574057.0,45.38,1,,2,1 piętro,Śródmieście,Apartamenty ! Uniwersytet Medyczny ! Centrum
677970.0,72.9,0,2026,4,2 piętro,Wrotków,Active City | mieszkanie 4-pok. | B3_2_53
708540.0,72.3,1,2026,4,4 piętro,Wrotków,Active City etap V  | mieszkanie 4-pok. | A3_4_28
449000.0,31.0,1,2024,2,5 piętro,Felin,"Dwa Pokoje, Do Wejścia , Felin"
678600.0,56.54,1,2024,3,parter,Kośminek,Wykończone 3-Pokoje Parter
550000.0,49.0,0,1998,2,2 piętro,Czuby Południowe,2 pok. Czuby 49m2 mieszkanie do wejścia!
624900.0,65.0,1,1983,3,6 piętro,Czuby Północne,"3 pokojowe gotowe do zamieszkania, ul. Radości 4"
899000.0,78.47,1,2017,4,1 piętro,Węglin Południowy,"Idealne mieszkanie dla rodziny o pow. 78,5m2"
407592.0,40.8,0,,2,1 piętro,Wrotków,Diamentowe Tarasy | przestronne mieszkanie D/M12
465850.0,42.35,1,2026,2,2 piętro,Czechów Północny,"Perspektywa Czechów ul. Wojtasa/42,35 m2 - 2pokoje"
483000.0,49.28,1,,2,3 piętro,Węglin Południowy,Mieszkanie deweloperskie- Węglin Północny.
550000.0,63.8,0,1992,3,1 piętro,Czechów Północny,"Zadbane 3-pok mieszkanie z garażem, os. Choiny"
499000.0,51.2,0,1995,2,1 piętro,Czechów Północny,"Pierwsze piętro, niski blok"
530176.0,48.64,1,2024,3,3 piętro,Wrotków,Ostatnie mieszkania 48/58mkw - Okazja !
479000.0,49.06,0,1998,2,2 piętro,Czuby Północne,Dwa pokoje gotowe do zamieszkania
410500.0,31.8,1,2024,2,parter,Węglin Południowy,"***2 pokoje, Czuby, stan deweloperski***"
649000.0,71.0,0,1991,4,3 piętro,Rury,"LSM, Przestronne 4 pokoje, blok 1991 rok !"
549000.0,56.0,0,1964,2,2 piętro,Wieniawa,"Mieszkanie, 56 m², Lublin"
349000.0,48.79,0,1918,3,2 piętro,Dziesiąta,"Dziesiąta, 2 Pokoje Do Remontu"
510000.0,47.0,0,1959,2,1 piętro,Rury,*Lsm*os.Mickiewicza*po remoncie*duży balkon*
679000.0,87.2,0,1992,4,parter,Sławin,4 Pokoje Sławinek
559000.0,55.0,1,2014,2,1 piętro,Węglin Południowy,"Mieszkanie 2-pokojowe przy ul Gęsiej, z garażem"
399000.0,49.0,0,1990,2,4 piętro,Bronowice,"2 duże pokoje, miejsce parkingowe"
584000.0,61.01,0,1994,3,2 piętro,Kośminek,"Śródmieście, ul. Kościelna- 3 pokoje do wejścia"
598461.0,64.42,1,2025,3,parter,Kośminek,Felin Park II | mieszkanie 3-pok. | M19
464000.0,46.42,0,1953,2,parter,Wieniawa,"Wieniawa Al. Racławickie, 46,42,M². Wysoki Parter."
548000.0,49.0,1,2013,3,2 piętro,Wrotków,Mieszkanie 2 Pokoje ***Wrotków***
599000.0,55.0,0,2014,3,1 piętro,Sławin,"Mieszkanie, Lublin, Sławin, 3pok, 55m2"
563000.0,52.0,0,1963,2,3 piętro,Śródmieście,"Śródmieście, 2 pokoje - świetna lokalizacja."
630000.0,71.46,1,1990,4,1 piętro,Bronowice,ATRAKCYJNE 4-pokojowe mieszkanie dla dużej rodziny
439000.0,57.3,0,1990,2,parter,Czechów Południowy,2-Pokojowe Mieszkanie W Dzielnicy Czechów...
441210.0,40.11,1,2026,2,2 piętro,Czechów Północny,Perspektywa Czechów ul. Wojtasa/40 m2 - 2-pokoje
419626.0,40.78,1,2025,2,parter,Kośminek,Felin Park II | mieszkanie 2-pok. | M3
532398.0,59.82,1,2025,3,2 piętro,Ponikwoda,Nova Daliova | mieszkanie 3-pok. | B2.44
629000.0,67.0,0,2010,3,3 piętro,Sławin,3 pokoje z garderobą - Botanik
470000.0,47.8,0,1990,2,2 piętro,Czuby Południowe,"Mieszkanie, Lublin ul. Bursztynowa"
239000.0,33.69,0,1908,2,parter,Dziesiąta,"Mieszkanie 33 M2, Lublin Dziesiąta"
569000.0,44.9,1,2024,2,3 piętro,Węglin Południowy,Nowe Widne Dwa pokoje
995000.0,75.7,1,2016,4,5 piętro,Ponikwoda,Duże 4-pokojowe mieszkanie z klimatyzacją
410000.0,48.2,0,1965,3,,Kośminek,3 pokoje 48.20 m2 1 piętro z balkonem. Bronowice.
759000.0,66.69,1,,4,4 piętro,Węglin Południowy,"4 pokoje, Onyksowa"
598345.0,52.03,1,2027,3,1 piętro,Sławin,"Botanik, 3 pokoje, 52m2, balkon 15m2, 2027r."
633944.0,58.16,1,2027,3,2 piętro,Sławin,"Botanik, 3 pokoje, 58m2, balkon 21m2, 2027r."
1099000.0,63.0,0,2022,2,1 piętro,Śródmieście,Do wejścia Centrum Litevski Residence !!
480220.0,36.94,1,2027,1,parter,Sławin,"Botanik, kawalerka, 37m2, ogródek 83m2, 2027r."
494328.0,38.32,1,2027,2,parter,Sławin,"Botanik, 2 pokoje, 39m2, ogródek 33m2, 2027r."
469000.0,39.79,0,2012,2,3 piętro,Śródmieście,Dwa Pokoje Do Wejścia W Ścisłym Centrum Miasta!
416950.0,40.52,1,2025,2,parter,Kośminek,Felin Park II | mieszkanie 2-pok. | M2
880000.0,100.56,0,1938,5,2 piętro,Śródmieście,100m mieszkanie obok Umcs - idealne na wynajem
471632.0,42.11,1,2026,2,1 piętro,Ponikwoda,Negocjuj 2 Pokoje Ponikowda Olimp
479000.0,38.32,1,2027,2,2 piętro,Sławin,"Botanik, 2 pokoje, 39m2, II piętro, 2027r."
239000.0,33.69,0,1908,2,1 piętro,Dziesiąta,Mieszkanie Inwestycyjne Z Potencjałem34M
890000.0,52.0,1,2024,2,2 piętro,Szerokie,"Nowoczesne dwupokojowe mieszkanie, Hvile Park"
479640.0,45.68,1,2024,2,2 piętro,Kośminek,Idealny Apartament Okazja ! 2024 rok ! Grudzień !
670000.0,96.0,0,1995,4,3 piętro,Dziesiąta,"Mieszkanie dwupoziomowe, Lublin, Dziesiąta"
350000.0,42.5,0,1996,2,4 piętro,Felin,Dwa pokoje 42.50 m2 4 piętro z balkonem. Felin.
399000.0,44.0,0,,3,,Tatary,Mieszkanie dwa pokoje na Tatarach ul. Motorowa
389000.0,41.6,0,2008,1,parter,Czechów Południowy,Kawalerka dla pary Czechów parter 41m
545000.0,60.9,1,1977,3,4 piętro,Czechów Południowy,"Czechów 3 pokojowe - możliwość wydzielenia 4, 60m2"
490000.0,56.0,0,1960,3,1 piętro,Rury,Chcesz Kupić Mieszkanie w Dobrej Lokalizacji?  3-p
539448.0,64.22,0,,3,parter,Dziesiąta,Kunickiego 28 - os. Metropol Mieszkanie 1 w B2
308400.0,30.84,1,2024,2,4 piętro,Kośminek,Lokal Studencki - Aura II Bud.4 - 30 m2
396500.0,31.72,1,2024,1,2 piętro,Śródmieście,Niesamowite mieszkanie dostępne na 2024 Rok !
899000.0,81.15,1,2011,4,3 piętro,Sławin,3 - 4 pokojowe do wprowadzenia - winda
442000.0,35.95,1,2024,2,5 piętro,Czechów Południowy,Chodźki Residence Dostępne Od Zaraz
440100.0,48.9,0,1960,2,4 piętro,Rury,2 pokoje z południowym balkonem! Lsm
489000.0,34.48,1,2013,1,3 piętro,Bronowice,"Na Sprzedaż Kawalerka W Nowym Budownictwie,"
699000.0,62.0,0,1912,2,4 piętro,Śródmieście,"Na sprzedaż, 2 pokoje, wysoki standard, Okazja!"
756000.0,57.0,1,2020,3,1 piętro,Wrotków,"Jasne, 3pokojowe mieszkanie na Wrotkowie (os. Rega"
530800.0,36.61,1,2024,2,1 piętro,Czechów Południowy,Lokal Mieszkalno-Usługowy
655000.0,73.7,0,1980,4,3 piętro,Czechów Południowy,"Mieszkanie, 73,70 m², Lublin"
619000.0,49.88,1,2019,2,4 piętro,Sławin,Mieszkanie z pięknym widokiem ul Wędrowna
390000.0,43.0,0,2001,2,1 piętro,Dziesiąta,2 Pok. 43 m2 1 Piętro 2001 r. ul. Nowy Świat
670000.0,96.0,0,1996,4,2 piętro,Śródmieście,"Mieszkanie dwupiętrowe, bezczynszowe, Dziesiąta"
423000.0,43.12,1,,2,parter,Węglin Południowy,2 pok. mieszkanie z ogródkiem!- Węglin Północny.
506000.0,50.6,1,2026,3,1 piętro,Wrotków,Active City etap V  | mieszkanie 3-pok. | A3_1_11
559440.0,56.0,1,2025,3,1 piętro,Kośminek,Felin Park II | mieszkanie 3-pok. | M8
625540.0,45.66,1,2020,2,4 piętro,Wrotków,Dwupokojowe mieszkanie na Wrotkowie w Lublinie
427000.0,44.5,1,1971,3,3 piętro,Tatary,Mieszkanie świeżo po remoncie idealne pod wynajem!
229000.0,34.0,0,1908,2,parter,Dziesiąta,"34 metry, pełna własność, pilnie sprzedam!"
435000.0,33.97,1,2024,2,3 piętro,Ponikwoda,"Ponikwoda, Mieszkanie Do Wykończenia."
403000.0,30.93,1,2023,2,8 piętro,Felin,Dwa pokoje/Oddane/Super widok/Felin
664000.0,53.89,0,2022,3,3 piętro,Felin,Nowy Felin/3 pokoje/Dwa balkony
550000.0,57.9,0,1980,4,4 piętro,Kalinowszczyzna,Lublin | Mieszkanie 4 pokojowe | Bezpośrednio
686755.0,72.29,1,2024,4,3 piętro,Ponikwoda,Osiedle Daliowa II - 4P+AK
269000.0,36.15,0,1966,2,4 piętro,Tatary,"2 Pokoje 36,15 m2, niski blok, Tatary"
500000.0,40.0,0,,1,,Śródmieście,"Mieszkanie, 40 m², Lublin"
433000.0,44.11,1,,2,parter,Węglin Południowy,2 pokojowe mieszkanie- Węglin Północny
514000.0,52.37,1,,2,2 piętro,Węglin Południowy,Mieszkanie w stanie deweloperskim- Węglin Północny
585000.0,44.25,1,2018,2,2 piętro,Wrotków,Mieszkanie na osiedlu Marina Zielone Tarasy Lublin
1056250.0,62.5,1,,2,1 piętro,Stare Miasto,Apartament na sprzedaż centrum Lublina
379000.0,48.2,0,1972,3,4 piętro,Kalinowszczyzna,"3 pokoje, pod inwestycję, Kalinowszczyzna"
736092.0,57.96,0,2026,4,1 piętro,Ponikwoda,"Mieszkanie, 57,96 m², Lublin"
410000.0,44.8,0,1963,2,4 piętro,Rury,"rozkładowe 2 pokoje, Lsm os.Mickiewicza"
507500.0,72.45,0,1979,5,2 piętro,Wrotków,"5-pokojowe, os.Nałkowskich"
855000.0,74.41,1,2024,3,5 piętro,Czechów Południowy,Atrakcyjne 3/4 Pokoje Z Tarasem Gotowe
599000.0,68.94,0,2011,3,1 piętro,Dziesiąta,Nowoczesne przestronne mieszkanie 3 pokoje
410000.0,35.17,0,2018,1,parter,Kośminek,"Kawalerka, 35m2, Felin."
399000.0,36.6,0,1957,1,2 piętro,Rury,"36,6 M2  Gotowe Do Zamieszkania | Lsm"
300000.0,36.0,0,1980,2,,Śródmieście,Mieszkanie w centrum Lublina
646852.0,72.68,1,2024,4,5 piętro,Węglin Południowy,2-pokojowe mieszkanie przy ul. Onyksowej
399000.0,36.0,0,1970,2,3 piętro,Tatary,Dwa pokoje gotowe do zamieszkania
645000.0,67.11,0,1989,3,2 piętro,Rury,Przestronne trzypokojowe mieszkanie w centrum
639000.0,68.0,0,1980,4,3 piętro,Wieniawa,"Cztery pokoje, Wieniawa"
379000.0,48.0,0,1976,3,4 piętro,Kalinowszczyzna,Trzy pokoje z potencjałem aranżacyjnym
553690.0,65.14,1,1980,5,5 piętro,Czuby Północne,5 pokoi przy wąwozie Rury
879000.0,98.8,0,1980,4,2 piętro,Ponikwoda,bezczynszowe mieszkanie do wejścia
636300.0,60.6,0,2007,3,3 piętro,Sławin,Botanik 3 Pokoje
839000.0,116.32,0,,5,4 piętro,Wieniawa,Mieszkanie dwupoziomowe 5 pokoi - Lublin Wieniawa
581590.0,61.22,1,2024,3,1 piętro,Czuby Południowe,3 pokojowe mieszkanie w nowym bloku
617000.0,53.72,1,2016,2,3 piętro,Węglin Południowy,Mieszkanie na sprzedaż w Lublin
599507.0,43.13,1,2023,2,3 piętro,Czechów Południowy,Dwa Pokoje Blisko Centrum Stan Deweloperski
415000.0,45.3,0,1970,2,3 piętro,Śródmieście,Atrakcyjne mieszkanie 2-pokojowe w Centrum Lublina
385000.0,48.0,0,1969,3,4 piętro,Śródmieście,"Mieszkanie, Kalinowszczyzna, ul. Okrzei, 48 m2"
620000.0,64.91,0,1964,4,2 piętro,Wieniawa,Pod inwestycję lub dla rodziny | Wieniawa
531000.0,69.6,0,1974,3,3 piętro,Rury,Sprzedam mieczkanie Grażyny LSM
438000.0,29.09,1,2024,1,6 piętro,Śródmieście,Atrakcyjna Kawalerka Przy Ogrodzie Saskim 6 Piętro
675180.0,68.2,1,2026,4,3 piętro,Wrotków,Active City etap V  | mieszkanie 4-pok. | D1_3_09
755000.0,61.95,1,2018,3,3 piętro,Bronowice,Sprzedam Mieszkanie 3 Pokoje Wrońska
529000.0,43.38,1,,2,1 piętro,Sławin,"nowe budownictwo, świetna lokalizacja"
355989.0,33.27,1,2024,2,1 piętro,Ponikwoda,Osiedle Daliowa II - 2P+AK
549970.0,63.95,1,2025,3,3 piętro,Kośminek,"Os. Lotników, pow. 63,95 m2, 3P+aneks"
439000.0,44.88,1,1971,2,parter,Rury,LSM/Zana 2 pokojowe mieszkanie
725000.0,72.0,1,2014,3,3 piętro,Węglin Południowy,Węglinek 3 pokoje! Wolne od zaraz!!
699900.0,58.43,1,2024,3,1 piętro,Ponikwoda,"Ponikwoda, 3 pokoje, do wejścia, niski czynsz"
529000.0,41.32,1,2024,2,5 piętro,Wrotków,"2 pokoje, Wrotków, do wejścia, wykończone"
640000.0,60.87,1,2016,3,parter,Ponikwoda,"3 pokoje, do wejścia!!!! Ponikwoda-Cyprysowa !!!"
634000.0,57.85,1,2017,3,1 piętro,Kośminek,Felin/3 pokoje/Nowe budownictwo
439760.0,40.0,1,2024,2,5 piętro,Wrotków,Mieszkanie gotowe/stan deweloperski
450754.0,41.0,1,2024,1,2 piętro,Zemborzyce,Gotowe mieszkanie/stan deweloperski/Wrotków
397000.0,51.0,0,1968,2,1 piętro,Bronowice,2 pokoje/do remontu/balkon/broniwice
1599000.0,104.0,1,2019,4,6 piętro,Konstantynów,Apartament Premium/Nałęczowska/4 pokoje
863000.0,80.0,1,2019,4,parter,Felin,4 pokoje/garaż/nowe budownictwo
707130.0,72.9,1,2025,3,4 piętro,Konstantynów,"Nałęczowska 3pokoje, super lokalizacja !!!"
651678.0,63.89,1,2025,3,2 piętro,Konstantynów,"Nałęczowska 3pokoje, super lokalizacja !!!"
669000.0,68.0,1,2007,4,parter,Kośminek,Mieszkanie 4 pokoje 68m2 Startowa na parterze.
689000.0,71.16,0,1980,4,1 piętro,Czechów Południowy,"Mieszkanie 4 pokoje 71,16m2 Czechów."
477000.0,40.08,0,2026,2,5 piętro,Ponikwoda,Mieszkanie - Okolice Olimpu
497770.0,54.7,1,2025,3,,Śródmieście,3 pokoje. Osiedle Panorama. Bez prowizji.
548000.0,65.0,1,,3,1 piętro,Czechów Północny,Mieszkanie w Lublinie na Czechowie
659368.0,67.31,0,2025,3,2 piętro,Szerokie,"Nowe mieszkanie 3 pokoje, Lublin"
374220.0,29.7,0,2026,1,2 piętro,Sławin,Zielone Tarasy Botanik ** PRZEDSPRZEDAŻ
302000.0,31.83,1,2025,2,3 piętro,Węglin Południowy,*Węglinek*2025*2 pok*Mp*piwnica*
620000.0,82.0,0,1996,4,4 piętro,Felin,"Mieszkanie, Felin, ul. Królowej Jadwigi, 4 pok"
490000.0,56.0,0,1959,3,1 piętro,Rury,"56 m2, 3 pokoje, balkon, Lsm"
489616.0,34.48,1,2013,1,3 piętro,Felin,"Kawalerka 34,5 m2, Do wejścia, Nowe Budownictwo !!"
449900.0,37.1,1,1967,2,10 piętro,Wieniawa,Wieniawa/ 2 pokoje/ do wejścia
320000.0,39.0,0,1880,2,2 piętro,Stare Miasto,Mieszkanie Z Ogromnym Potencjałem; Plac Zamkowy
490000.0,56.0,0,1969,3,1 piętro,Rury,"Trzy pokoje w topowej lokalizacji, blisko Uczelnie"
519000.0,48.17,0,1977,3,3 piętro,Wrotków,"3 Pokojowe Po Remoncie Samsonowicza, Wrotków"
630000.0,63.0,0,,3,parter,Czuby Północne,"Mieszkanie, 63 m², Lublin"
