Price,Area,Elevator,Year,Rooms,Floor,Region
506250.0,40.5,1.0,2024,2.0,2 piętro,Śródmieście
409630.0,31.510000228881836,1.0,2024,1.0,1 piętro,Śródmieście
502375.0,40.189998626708984,1.0,2024,2.0,4 piętro,Śródmieście
501990.0,34.619998931884766,1.0,2024,2.0,1 piętro,Śródmieście
499000.0,39.2599983215332,1.0,1977,2.0,10 piętro,Rury
489000.0,45.27000045776367,0.0,1957,2.0,parter,Śródmieście
1189000.0,98.62000274658203,0.0,1930,3.0,1 piętro,Stare Miasto
495000.0,36.290000915527344,1.0,2023,2.0,4 piętro,Kośminek
620000.0,49.86000061035156,1.0,2018,3.0,2 piętro,Bronowice
365000.0,47.11000061035156,0.0,1963,2.0,2 piętro,Dziesiąta
675000.0,60.689998626708984,1.0,2018,3.0,parter,Wrotków
937000.0,109.30000305175781,0.0,2001,4.0,1 piętro,Węglin Południowy
453500.0,36.279998779296875,0.0,2026,2.0,2 piętro,Sławin
675000.0,74.0,0.0,1911,3.0,1 piętro,Śródmieście
499264.0,43.040000915527344,1.0,2022,2.0,1 piętro,Sławin
771291.0,59.790000915527344,0.0,2026,2.0,3 piętro,Sławin
483720.0,41.70000076293945,0.0,2026,2.0,3 piętro,Sławin
661630.0,60.70000076293945,1.0,2025,3.0,6 piętro,Konstantynów
422763.0,25.459999084472656,1.0,2012,1.0,1 piętro,Wieniawa
548291.125,49.88999938964844,1.0,2024,3.0,2 piętro,Wrotków
479000.0,46.0,0.0,1965,3.0,2 piętro,Tatary
590000.0,52.58000183105469,1.0,2012,2.0,3 piętro,Węglin Południowy
728500.0,77.5,1.0,2025,4.0,3 piętro,Czechów Północny
460950.0,43.900001525878906,1.0,2025,2.0,parter,Czechów Południowy
449000.0,44.0,0.0,1979,2.0,3 piętro,Stare Miasto
475000.0,46.900001525878906,0.0,1961,3.0,1 piętro,Tatary
399000.0,60.5,0.0,1992,3.0,suterena,Sławin
937000.0,109.30000305175781,0.0,2001,4.0,1 piętro,Węglin Południowy
659000.0,60.209999084472656,0.0,2008,4.0,3 piętro,Ponikwoda
499900.0,46.56999969482422,0.0,1981,3.0,1 piętro,Bronowice
630000.0,54.0,0.0,1984,3.0,3 piętro,Śródmieście
369000.0,32.91999816894531,0.0,2003,1.0,1 piętro,Wieniawa
569000.0,48.58000183105469,0.0,2004,2.0,1 piętro,Czuby Południowe
433966.0,35.06999969482422,1.0,2024,1.0,parter,Kośminek
789000.0,87.87000274658203,0.0,1995,3.0,4 piętro,Czuby Północne
539000.0,61.81999969482422,0.0,1993,3.0,4 piętro,Rury
605420.0,56.36000061035156,1.0,2025,3.0,2 piętro,Czechów Północny
440000.0,51.56999969482422,0.0,1966,2.0,1 piętro,Bronowice
616515.0,53.61000061035156,0.0,2026,3.0,parter,Sławin
547055.0,47.56999969482422,0.0,2026,2.0,2 piętro,Sławin
808556.0,59.04999923706055,0.0,2026,3.0,4 piętro,Sławin
650682.0,58.619998931884766,1.0,2025,3.0,5 piętro,Konstantynów
429073.0,25.84000015258789,1.0,1957,1.0,parter,Wieniawa
542136.6875,49.33000183105469,1.0,2024,3.0,3 piętro,Wrotków
954720.0,46.79999923706055,1.0,2024,3.0,4 piętro,Śródmieście
773738.0,65.0199966430664,1.0,2025,3.0,1 piętro,Śródmieście
199000.0,28.0,0.0,1911,1.0,parter,Za Cukrownią
579500.0,63.08000183105469,0.0,1993,3.0,parter,Felin
569000.0,49.689998626708984,0.0,1955,2.0,3 piętro,Wieniawa
474500.0,75.0,1.0,1985,4.0,1 piętro,Bronowice
450000.0,47.97999954223633,1.0,1972,3.0,parter,Wieniawa
699000.0,66.27999877929688,0.0,2008,3.0,3 piętro,Czechów Południowy
369000.0,32.91999816894531,0.0,2003,1.0,1 piętro,Wieniawa
365000.0,47.11000061035156,0.0,1963,2.0,2 piętro,Dziesiąta
775448.3125,51.70000076293945,1.0,2022,2.0,5 piętro,Konstantynów
710160.0,59.18000030517578,1.0,2018,3.0,5 piętro,Sławin
599990.0,59.20000076293945,0.0,1989,3.0,3 piętro,Czuby Południowe
490000.0,49.099998474121094,1.0,1980,3.0,1 piętro,Czuby Północne
679000.0,68.0,0.0,2006,3.0,2 piętro,Sławin
535122.0,42.470001220703125,0.0,2026,2.0,4 piętro,Sławin
680621.0,62.72999954223633,1.0,2025,3.0,5 piętro,Konstantynów
420272.0,25.309999465942383,1.0,1969,1.0,3 piętro,Wieniawa
543565.375,49.459999084472656,1.0,2024,3.0,1 piętro,Wrotków
734316.0,55.630001068115234,1.0,2025,3.0,5 piętro,Śródmieście
385530.0,36.20000076293945,0.0,2026,2.0,1 piętro,Wrotków
570000.0,95.51000213623047,0.0,1995,4.0,3 piętro,Dziesiąta
789000.0,62.33000183105469,1.0,2020,3.0,2 piętro,Felin
549000.0,50.0,0.0,2000,2.0,3 piętro,Czuby Południowe
419000.0,39.0,1.0,2025,2.0,parter,Wrotków
475000.0,46.5,0.0,1964,3.0,1 piętro,Tatary
499000.0,61.0,0.0,1975,3.0,3 piętro,Rury
498999.0,39.2599983215332,1.0,1982,2.0,10 piętro,Rury
599000.0,68.94000244140625,0.0,2012,3.0,1 piętro,Dziesiąta
649000.0,68.0,0.0,1997,3.0,1 piętro,Ponikwoda
775448.3125,51.70000076293945,1.0,2022,2.0,5 piętro,Konstantynów
671000.0,75.44000244140625,1.0,2024,3.0,5 piętro,Wrotków
569000.0,50.0,0.0,1958,2.0,3 piętro,Wieniawa
581272.0,51.439998626708984,1.0,2026,3.0,2 piętro,Sławin
723000.0,57.349998474121094,1.0,2024,3.0,1 piętro,Węglin Południowy
655000.0,52.400001525878906,1.0,2024,3.0,parter,Węglin Południowy
670000.0,62.0,0.0,1997,3.0,2 piętro,Czechów Południowy
439500.0,35.15999984741211,0.0,2026,2.0,1 piętro,Sławin
334000.0,25.049999237060547,1.0,2026,1.0,parter,Ponikwoda
437000.0,35.779998779296875,1.0,2026,2.0,parter,Ponikwoda
399000.0,48.70000076293945,0.0,1980,2.0,4 piętro,Czuby Północne
498999.0,39.2599983215332,1.0,1982,2.0,10 piętro,Rury
1280000.0,92.0,0.0,2020,4.0,1 piętro,Sławin
617100.0,37.400001525878906,1.0,2025,1.0,2 piętro,Śródmieście
658000.0,65.0,1.0,2010,3.0,1 piętro,Sławin
559000.0,60.79999923706055,1.0,1981,3.0,2 piętro,Czuby Północne
649000.0,68.0,0.0,1997,3.0,1 piętro,Ponikwoda
399900.0,46.70000076293945,1.0,1969,3.0,parter,Wieniawa
658000.0,65.0,1.0,2010,3.0,1 piętro,Sławin
520000.0,44.79999923706055,0.0,2003,2.0,4 piętro,Wrotków
562800.0,46.900001525878906,1.0,2017,2.0,2 piętro,Felin
659000.0,60.209999084472656,0.0,2008,4.0,3 piętro,Ponikwoda
863200.0,66.91999816894531,1.0,2024,3.0,parter,Czechów Południowy
675000.0,60.689998626708984,1.0,2018,3.0,parter,Wrotków
464900.0,65.3499984741211,0.0,1969,4.0,2 piętro,Kalinowszczyzna
506436.0,60.290000915527344,0.0,2016,3.0,1 piętro,Dziesiąta
619000.0,62.20000076293945,1.0,1982,4.0,parter,Czechów Południowy
765000.0,66.55000305175781,1.0,2022,4.0,1 piętro,Sławin
645000.0,70.0,0.0,2009,3.0,3 piętro,Ponikwoda
660894.0,59.540000915527344,1.0,2025,3.0,5 piętro,Konstantynów
467875.0,47.5,0.0,2026,2.0,2 piętro,Wrotków
480000.0,40.689998626708984,1.0,2024,2.0,2 piętro,Czechów Południowy
685000.0,62.099998474121094,1.0,2010,3.0,4 piętro,Wieniawa
439000.0,39.93000030517578,1.0,2024,2.0,5 piętro,Wrotków
714997.0,84.62000274658203,0.0,2021,5.0,1 piętro,Ponikwoda
670000.0,67.0,0.0,1994,4.0,3 piętro,Rury
384000.0,48.0,0.0,1972,3.0,4 piętro,Kalinowszczyzna
589000.0,49.349998474121094,1.0,2024,3.0,parter,Kośminek
699000.0,55.68000030517578,1.0,2023,2.0,6 piętro,Czechów Południowy
530000.0,54.70000076293945,0.0,2006,2.0,2 piętro,Czuby Północne
348000.0,42.5,0.0,1996,2.0,4 piętro,Felin
675000.0,60.689998626708984,1.0,2018,3.0,parter,Wrotków
649900.0,50.0,0.0,2014,3.0,2 piętro,Śródmieście
350000.0,45.90999984741211,0.0,1965,3.0,4 piętro,Tatary
599000.0,69.69999694824219,0.0,2012,3.0,4 piętro,Czechów Północny
580000.0,51.0,0.0,1956,2.0,3 piętro,Wieniawa
417947.0,25.170000076293945,1.0,1971,1.0,2 piętro,Wieniawa
558360.0,59.400001525878906,0.0,2026,3.0,1 piętro,Wrotków
491139.0,45.099998474121094,0.0,2001,2.0,2 piętro,Czechów Północny
570000.0,55.650001525878906,1.0,2016,2.0,1 piętro,Wrotków
413070.0,39.34000015258789,1.0,2025,2.0,3 piętro,Ponikwoda
610660.0,64.27999877929688,1.0,2025,4.0,3 piętro,Ponikwoda
547320.0,45.61000061035156,1.0,2025,2.0,3 piętro,Stare Miasto
642960.0,67.68000030517578,1.0,2025,4.0,3 piętro,Ponikwoda
731431.5,69.33000183105469,1.0,1987,3.0,3 piętro,Stare Miasto
421560.0,35.130001068115234,1.0,1986,2.0,3 piętro,Stare Miasto
476833.0,40.06999969482422,1.0,2006,2.0,3 piętro,Stare Miasto
435666.0,37.720001220703125,1.0,2025,2.0,2 piętro,Stare Miasto
438657.0,40.060001373291016,1.0,1985,2.0,1 piętro,Stare Miasto
426174.0,38.91999816894531,1.0,2006,2.0,1 piętro,Stare Miasto
749787.5,71.75,1.0,2025,4.0,3 piętro,Stare Miasto
483880.5,44.189998626708984,1.0,2011,2.0,1 piętro,Stare Miasto
422779.5,38.61000061035156,1.0,2012,2.0,1 piętro,Stare Miasto
582483.0,55.7400016784668,1.0,2025,3.0,1 piętro,Stare Miasto
467565.0,42.70000076293945,1.0,2004,2.0,1 piętro,Stare Miasto
448183.5,40.93000030517578,1.0,2001,2.0,1 piętro,Stare Miasto
596904.0,57.119998931884766,1.0,2025,3.0,1 piętro,Stare Miasto
598471.5,57.27000045776367,1.0,2025,3.0,1 piętro,Stare Miasto
430992.0,39.36000061035156,1.0,2025,2.0,1 piętro,Stare Miasto
549461.0,52.58000183105469,1.0,2025,3.0,1 piętro,Stare Miasto
422779.5,38.61000061035156,1.0,2012,2.0,1 piętro,Stare Miasto
672210.0,67.9000015258789,1.0,2025,3.0,1 piętro,Stare Miasto
903185.5,85.61000061035156,1.0,2025,4.0,3 piętro,Stare Miasto
446869.5,40.810001373291016,1.0,2025,2.0,1 piętro,Stare Miasto
419000.0,28.700000762939453,0.0,2026,1.0,4 piętro,Czechów Południowy
621900.0,62.0,0.0,2026,4.0,7 piętro,Czechów Południowy
350000.0,45.90999984741211,0.0,1965,3.0,4 piętro,Tatary
369000.0,35.0,0.0,1981,2.0,parter,Tatary
559998.0,52.83000183105469,1.0,2026,3.0,6 piętro,Czechów Północny
649900.0,50.0,0.0,2014,3.0,2 piętro,Śródmieście
529232.0,55.0,0.0,2026,4.0,parter,Czechów Południowy
529695.0,35.54999923706055,0.0,2026,2.0,6 piętro,Czechów Południowy
567420.0,40.529998779296875,0.0,2026,2.0,parter,Czechów Południowy
757960.0,54.13999938964844,0.0,2026,3.0,parter,Czechów Południowy
1511136.0,95.04000091552734,0.0,2026,5.0,8 piętro,Czechów Południowy
943254.0,67.86000061035156,0.0,2026,4.0,parter,Czechów Południowy
649999.0,82.19999694824219,0.0,1994,4.0,4 piętro,Ponikwoda
693280.0,49.52000045776367,0.0,2026,4.0,parter,Czechów Południowy
437000.0,28.700000762939453,0.0,2026,1.0,5 piętro,Czechów Południowy
789000.0,77.9000015258789,0.0,2025,4.0,1 piętro,Sławin
480344.0,49.52000045776367,0.0,2026,3.0,6 piętro,Czechów Południowy
1019850.0,67.98999786376953,0.0,2026,4.0,6 piętro,Czechów Południowy
485000.0,59.400001525878906,0.0,1975,3.0,2 piętro,Kalinowszczyzna
407280.0,33.939998626708984,1.0,2025,2.0,1 piętro,Stare Miasto
502680.0,41.88999938964844,1.0,2026,2.0,1 piętro,Ponikwoda
473031.1875,40.08000183105469,1.0,2026,2.0,2 piętro,Ponikwoda
548350.375,49.619998931884766,1.0,2026,3.0,2 piętro,Ponikwoda
519000.0,65.5,0.0,1965,3.0,4 piętro,Rury
713685.625,71.44000244140625,1.0,2025,4.0,1 piętro,Sławin
635693.4375,60.630001068115234,1.0,2026,3.0,parter,Czechów Południowy
465925.0,41.150001525878906,1.0,2025,2.0,3 piętro,Ponikwoda
639500.0,63.95000076293945,1.0,2025,3.0,3 piętro,Konstantynów
714000.0,78.5,0.0,1960,3.0,2 piętro,Śródmieście
610000.0,68.58999633789062,1.0,1978,3.0,1 piętro,Wrotków
760000.0,84.5,0.0,1988,5.0,3 piętro,Czechów Północny
495000.0,54.0,0.0,1970,3.0,1 piętro,Wieniawa
498000.0,44.400001525878906,0.0,1999,2.0,1 piętro,Czuby Południowe
751190.0,68.29000091552734,1.0,2023,3.0,2 piętro,Czuby Północne
683100.0,50.599998474121094,1.0,2022,2.0,parter,Konstantynów
429000.0,57.0,0.0,1960,3.0,4 piętro,Rury
529232.0,55.0,0.0,2026,4.0,parter,Czechów Południowy
499900.0,46.56999969482422,0.0,1981,3.0,1 piętro,Bronowice
767000.0,63.790000915527344,1.0,1977,4.0,9 piętro,Wieniawa
559000.0,54.0,1.0,1970,3.0,1 piętro,Rury
520000.0,47.900001525878906,0.0,1975,2.0,parter,Rury
544000.0,40.380001068115234,1.0,2019,2.0,2 piętro,Węglin Południowy
629000.0,66.68000030517578,0.0,2015,3.0,3 piętro,Sławin
587000.0,57.0,1.0,1980,3.0,10 piętro,Czechów Południowy
1099000.0,82.0,0.0,2009,3.0,1 piętro,Czuby Północne
370000.0,32.79999923706055,0.0,1961,2.0,4 piętro,Tatary
420936.0,25.350000381469727,1.0,1986,1.0,3 piętro,Wieniawa
564300.0,59.400001525878906,0.0,2026,3.0,4 piętro,Wrotków
548750.0,54.93000030517578,0.0,2024,3.0,1 piętro,Czechów Północny
406493.0,40.689998626708984,0.0,2024,2.0,1 piętro,Wrotków
566614.0,48.470001220703125,0.0,2005,3.0,3 piętro,Węglin Południowy
497000.0,66.30000305175781,0.0,1988,3.0,3 piętro,Czuby Północne
410000.0,46.0,0.0,1961,2.0,2 piętro,Kalinowszczyzna
720000.0,58.380001068115234,1.0,2023,2.0,parter,Sławin
499375.0,39.95000076293945,0.0,2026,2.0,parter,Sławin
643200.0,67.0,0.0,1980,3.0,3 piętro,Stare Miasto
539000.0,56.70000076293945,0.0,1998,2.0,1 piętro,Czuby Południowe
668000.0,70.80000305175781,0.0,2006,4.0,4 piętro,Czuby Południowe
485000.0,62.0,0.0,1975,4.0,1 piętro,Kośminek
818288.0,41.119998931884766,1.0,2024,2.0,2 piętro,Śródmieście
494884.0,39.90999984741211,1.0,2025,2.0,3 piętro,Konstantynów
520000.0,47.900001525878906,0.0,1975,2.0,parter,Rury
659000.0,60.209999084472656,0.0,2008,4.0,3 piętro,Ponikwoda
630000.0,54.0,0.0,1984,3.0,3 piętro,Śródmieście
679000.0,68.0,0.0,2006,3.0,2 piętro,Sławin
572032.0,52.47999954223633,1.0,2025,3.0,6 piętro,Konstantynów
335000.0,32.040000915527344,1.0,1972,2.0,8 piętro,Dziesiąta
499000.0,49.900001525878906,1.0,2026,2.0,1 piętro,Wrotków
779000.0,91.1500015258789,0.0,2025,5.0,1 piętro,Dziesiąta
699000.0,59.5,0.0,1962,3.0,1 piętro,Śródmieście
599000.0,53.0,1.0,2015,2.0,1 piętro,Czechów Południowy
642960.0,67.68000030517578,1.0,2024,3.0,parter,Ponikwoda
476431.0,49.68000030517578,0.0,2006,3.0,1 piętro,Czechów Północny
400399.0,40.08000183105469,0.0,1995,2.0,1 piętro,Wrotków
694809.0,65.61000061035156,0.0,1983,4.0,2 piętro,Węglin Południowy
788817.0,56.790000915527344,1.0,2024,3.0,2 piętro,Węglin Południowy
572000.0,37.84000015258789,1.0,2024,2.0,2 piętro,Węglin Południowy
389000.0,31.0,0.0,1968,2.0,parter,Dziesiąta
549000.0,49.0,0.0,2012,2.0,parter,Sławin
389000.0,31.0,0.0,1968,2.0,parter,Dziesiąta
580000.0,56.0,1.0,1993,3.0,1 piętro,Wrotków
574420.0,52.220001220703125,1.0,2026,3.0,parter,Sławin
564300.0,59.400001525878906,0.0,2026,3.0,4 piętro,Wrotków
490000.0,46.439998626708984,0.0,1954,2.0,3 piętro,Śródmieście
529000.0,47.36000061035156,1.0,1970,3.0,1 piętro,Kalinowszczyzna
717000.0,56.41999816894531,1.0,2024,3.0,1 piętro,Węglin Południowy
572032.0,52.47999954223633,1.0,2025,3.0,6 piętro,Konstantynów
375000.0,44.20000076293945,1.0,1980,3.0,1 piętro,Wieniawa
419950.0,37.0,1.0,1980,3.0,2 piętro,Tatary
728500.0,77.5,1.0,2025,4.0,3 piętro,Czechów Północny
529000.0,48.0,1.0,1978,3.0,1 piętro,Kalinowszczyzna
701370.0,65.61000061035156,0.0,1983,4.0,3 piętro,Węglin Południowy
620000.0,64.0,0.0,1995,3.0,4 piętro,Stare Miasto
566004.0,57.22999954223633,0.0,2001,3.0,1 piętro,Czechów Północny
402896.0,40.33000183105469,0.0,2024,2.0,1 piętro,Wrotków
470080.0,41.599998474121094,1.0,2025,2.0,3 piętro,Czechów Południowy
728500.0,77.5,1.0,2025,4.0,1 piętro,Czechów Północny
506480.0,48.70000076293945,1.0,2025,2.0,parter,Czechów Południowy
472500.0,45.0,1.0,2025,2.0,parter,Czechów Południowy
890000.0,120.0,0.0,1934,4.0,4 piętro,Śródmieście
660000.0,60.2599983215332,1.0,2013,3.0,parter,Węglin Południowy
592200.0,63.0,0.0,1993,3.0,parter,Felin
629000.0,59.880001068115234,0.0,2013,3.0,3 piętro,Wrotków
445000.0,45.79999923706055,1.0,1969,3.0,1 piętro,Rury
539000.0,62.099998474121094,1.0,1979,3.0,6 piętro,Czechów Północny
375000.0,30.0,1.0,2024,2.0,parter,Wrotków
389150.0,36.20000076293945,0.0,2026,2.0,3 piętro,Wrotków
495553.0,35.779998779296875,1.0,2026,2.0,1 piętro,Ponikwoda
945000.0,62.0,1.0,2018,3.0,5 piętro,Rury
659000.0,62.79999923706055,0.0,2011,3.0,parter,Węglin Południowy
675000.0,69.1500015258789,1.0,2024,3.0,1 piętro,Czechów Północny
350000.0,31.719999313354492,0.0,1962,1.0,2 piętro,Bronowice
440580.0,41.959999084472656,1.0,2025,2.0,1 piętro,Ponikwoda
520000.0,43.09000015258789,1.0,2025,2.0,3 piętro,Czechów Północny
581305.0,61.189998626708984,1.0,2023,3.0,3 piętro,Dziesiąta
499000.0,42.43000030517578,0.0,2026,2.0,parter,Ponikwoda
529000.0,48.0,1.0,1978,3.0,1 piętro,Kalinowszczyzna
499900.0,46.56999969482422,0.0,1981,3.0,1 piętro,Bronowice
385000.0,32.29999923706055,0.0,1973,2.0,parter,Kalinowszczyzna
617100.0,37.400001525878906,1.0,2025,1.0,2 piętro,Śródmieście
407433.0,33.70000076293945,0.0,2024,1.0,3 piętro,Czechów Północny
392806.0,39.31999969482422,0.0,2003,2.0,1 piętro,Wrotków
552073.0,48.470001220703125,0.0,2012,3.0,parter,Węglin Południowy
725000.0,65.0,1.0,2007,3.0,1 piętro,Sławin
549000.0,42.77000045776367,1.0,2019,2.0,2 piętro,Węglin Południowy
649000.0,52.0,1.0,2018,2.0,5 piętro,Sławin
600000.0,68.58999633789062,1.0,1978,3.0,1 piętro,Wrotków
690000.0,64.0,0.0,2011,3.0,3 piętro,Węglin Południowy
639000.0,49.86000061035156,1.0,2018,3.0,2 piętro,Bronowice
650000.0,70.0,0.0,1990,4.0,parter,Kalinowszczyzna
805212.5,87.05000305175781,1.0,2023,3.0,parter,Czuby Północne
379000.0,48.900001525878906,0.0,1960,2.0,4 piętro,Rury
601680.0,65.4000015258789,0.0,2022,3.0,parter,Czechów Północny
639000.0,49.86000061035156,1.0,2018,3.0,2 piętro,Bronowice
920000.0,68.58999633789062,0.0,1900,4.0,parter,Kośminek
465000.0,54.25,0.0,1980,3.0,4 piętro,Rury
920000.0,68.58999633789062,0.0,1920,4.0,parter,Kośminek
621810.0,59.220001220703125,1.0,2026,3.0,6 piętro,Czechów Północny
439000.0,48.29999923706055,1.0,1971,3.0,8 piętro,Czechów Południowy
650000.0,69.0,1.0,1978,3.0,1 piętro,Wrotków
774000.0,56.88999938964844,1.0,2024,3.0,2 piętro,Węglin Południowy
708718.0,65.0199966430664,1.0,2025,3.0,1 piętro,Śródmieście
431200.0,39.20000076293945,1.0,2025,2.0,3 piętro,Czechów Południowy
574057.0,45.380001068115234,1.0,2025,2.0,1 piętro,Śródmieście
574057.0,45.380001068115234,1.0,2025,2.0,1 piętro,Śródmieście
677970.0,72.9000015258789,0.0,2026,4.0,2 piętro,Wrotków
708540.0,72.30000305175781,1.0,2026,4.0,4 piętro,Wrotków
407433.0,33.70000076293945,0.0,2024,1.0,3 piętro,Czechów Północny
575000.0,61.20000076293945,0.0,1988,3.0,5 piętro,Rury
585600.0,62.970001220703125,0.0,2002,3.0,1 piętro,Kośminek
475380.0,41.70000076293945,1.0,2026,2.0,1 piętro,Sławin
449000.0,31.0,1.0,2024,2.0,5 piętro,Felin
678600.0,56.540000915527344,1.0,2024,3.0,parter,Kośminek
550000.0,49.0,0.0,1998,2.0,2 piętro,Czuby Południowe
624900.0,65.0,1.0,1983,3.0,6 piętro,Czuby Północne
899000.0,78.47000122070312,1.0,2017,4.0,1 piętro,Węglin Południowy
407592.0,40.79999923706055,0.0,2024,2.0,1 piętro,Wrotków
404973.0,34.060001373291016,0.0,2024,2.0,parter,Węglin Południowy
465850.0,42.349998474121094,1.0,2026,2.0,2 piętro,Czechów Północny
483000.0,49.279998779296875,1.0,2024,2.0,3 piętro,Węglin Południowy
550000.0,63.79999923706055,0.0,1992,3.0,1 piętro,Czechów Północny
499000.0,51.20000076293945,0.0,1995,2.0,1 piętro,Czechów Północny
469000.0,47.869998931884766,0.0,1970,3.0,3 piętro,Wieniawa
530176.0,48.63999938964844,1.0,2024,3.0,3 piętro,Wrotków
530176.0,48.63999938964844,1.0,2024,3.0,3 piętro,Wrotków
479000.0,49.060001373291016,0.0,1998,2.0,2 piętro,Czuby Północne
410500.0,31.799999237060547,1.0,2024,2.0,parter,Węglin Południowy
649000.0,71.0,0.0,1991,4.0,3 piętro,Rury
549000.0,56.0,0.0,1964,2.0,2 piętro,Wieniawa
349000.0,48.790000915527344,0.0,1918,3.0,2 piętro,Dziesiąta
510000.0,47.0,0.0,1959,2.0,1 piętro,Rury
679000.0,87.19999694824219,0.0,1992,4.0,parter,Sławin
559000.0,55.0,1.0,2014,2.0,1 piętro,Węglin Południowy
399000.0,49.0,0.0,1990,2.0,4 piętro,Bronowice
584000.0,61.0099983215332,0.0,1994,3.0,2 piętro,Kośminek
598461.0,64.41999816894531,1.0,2025,3.0,parter,Kośminek
464000.0,46.41999816894531,0.0,1953,2.0,parter,Wieniawa
548000.0,49.0,1.0,2013,3.0,2 piętro,Wrotków
599000.0,55.0,0.0,2014,3.0,1 piętro,Sławin
449000.0,31.0,1.0,2024,2.0,5 piętro,Felin
649900.0,50.0,0.0,2014,3.0,2 piętro,Śródmieście
349000.0,20.0,1.0,1970,1.0,3 piętro,Rury
369000.0,26.5,1.0,1980,1.0,7 piętro,Czechów Północny
563000.0,52.0,0.0,1963,2.0,3 piętro,Śródmieście
630000.0,71.45999908447266,1.0,1990,4.0,1 piętro,Bronowice
439000.0,57.29999923706055,0.0,1990,2.0,parter,Czechów Południowy
441210.0,40.11000061035156,1.0,2026,2.0,2 piętro,Czechów Północny
419626.0,40.779998779296875,1.0,2025,2.0,parter,Kośminek
532398.0,59.81999969482422,1.0,2025,3.0,2 piętro,Ponikwoda
629000.0,67.0,0.0,2010,3.0,3 piętro,Sławin
470000.0,47.79999923706055,0.0,1990,2.0,2 piętro,Czuby Południowe
239000.0,33.689998626708984,0.0,1908,2.0,parter,Dziesiąta
569000.0,44.900001525878906,1.0,2024,2.0,3 piętro,Węglin Południowy
995000.0,75.69999694824219,1.0,2016,4.0,5 piętro,Ponikwoda
410000.0,48.20000076293945,0.0,1965,3.0,3 piętro,Kośminek
759000.0,66.69000244140625,1.0,2014,4.0,4 piętro,Węglin Południowy
598345.0,52.029998779296875,1.0,2027,3.0,1 piętro,Sławin
633944.0,58.15999984741211,1.0,2027,3.0,2 piętro,Sławin
1099000.0,63.0,0.0,2022,2.0,1 piętro,Śródmieście
563000.0,52.0,0.0,1963,2.0,3 piętro,Śródmieście
767000.0,63.790000915527344,1.0,1977,4.0,9 piętro,Wieniawa
579900.0,51.45000076293945,1.0,2025,3.0,2 piętro,Sławin
639000.0,59.0,1.0,1995,4.0,4 piętro,Kalinowszczyzna
480220.0,36.939998626708984,1.0,2027,1.0,parter,Sławin
494328.0,38.31999969482422,1.0,2027,2.0,parter,Sławin
469000.0,39.790000915527344,0.0,2012,2.0,3 piętro,Śródmieście
416950.0,40.52000045776367,1.0,2025,2.0,parter,Kośminek
880000.0,100.55999755859375,0.0,1938,5.0,2 piętro,Śródmieście
471632.0,42.11000061035156,1.0,2026,2.0,1 piętro,Ponikwoda
479000.0,38.31999969482422,1.0,2027,2.0,2 piętro,Sławin
239000.0,33.689998626708984,0.0,1908,2.0,1 piętro,Dziesiąta
890000.0,52.0,1.0,2024,2.0,2 piętro,Szerokie
479640.0,45.68000030517578,1.0,2024,2.0,2 piętro,Kośminek
670000.0,96.0,0.0,1995,4.0,3 piętro,Dziesiąta
350000.0,42.5,0.0,1996,2.0,4 piętro,Felin
399000.0,44.0,0.0,1971,3.0,3 piętro,Tatary
389000.0,41.599998474121094,0.0,2008,1.0,parter,Czechów Południowy
545000.0,60.900001525878906,1.0,1977,3.0,4 piętro,Czechów Południowy
490000.0,56.0,0.0,1960,3.0,1 piętro,Rury
539448.0,64.22000122070312,0.0,2005,3.0,parter,Dziesiąta
308400.0,30.84000015258789,1.0,2024,2.0,4 piętro,Kośminek
396500.0,31.719999313354492,1.0,2024,1.0,2 piętro,Śródmieście
899000.0,81.1500015258789,1.0,2011,4.0,3 piętro,Sławin
442000.0,35.95000076293945,1.0,2024,2.0,5 piętro,Czechów Południowy
440100.0,48.900001525878906,0.0,1960,2.0,4 piętro,Rury
480220.0,36.939998626708984,1.0,2027,1.0,parter,Sławin
520000.0,44.79999923706055,0.0,2003,2.0,4 piętro,Wrotków
439200.0,40.0,1.0,2026,2.0,2 piętro,Śródmieście
559000.0,54.0,1.0,1970,3.0,1 piętro,Rury
489000.0,34.47999954223633,1.0,2013,1.0,3 piętro,Bronowice
699000.0,62.0,0.0,1912,2.0,4 piętro,Śródmieście
756000.0,57.0,1.0,2020,3.0,1 piętro,Wrotków
530800.0,36.61000061035156,1.0,2024,2.0,1 piętro,Czechów Południowy
655000.0,73.69999694824219,0.0,1980,4.0,3 piętro,Czechów Południowy
619000.0,49.880001068115234,1.0,2019,2.0,4 piętro,Sławin
390000.0,43.0,0.0,2001,2.0,1 piętro,Dziesiąta
670000.0,96.0,0.0,1996,4.0,2 piętro,Śródmieście
423000.0,43.119998931884766,1.0,2011,2.0,parter,Węglin Południowy
605420.0,56.36000061035156,1.0,2025,3.0,3 piętro,Czechów Północny
506000.0,50.599998474121094,1.0,2026,3.0,1 piętro,Wrotków
559440.0,56.0,1.0,2025,3.0,1 piętro,Kośminek
625540.0,45.65999984741211,1.0,2020,2.0,4 piętro,Wrotków
427000.0,44.5,1.0,1971,3.0,3 piętro,Tatary
229000.0,34.0,0.0,1908,2.0,parter,Dziesiąta
435000.0,33.970001220703125,1.0,2024,2.0,3 piętro,Ponikwoda
